Date,Open,High,Low,Close,Volume
2023-12-26,40100,42600,42950,42450,247481
2023-12-27,40100,40100,41050,39800,356569
2023-12-28,40900,40900,40900,39900,193661
2024-01-02,40550,40550,40950,40200,133183
2024-01-03,40100,40100,40800,39950,138593
2024-01-04,40700,40700,40700,39850,131645
2024-01-05,40600,40600,40650,40200,106610
2024-01-08,39700,39700,40850,39700,144190
2024-01-09,40900,40900,41000,40150,163761
2024-01-10,41000,41000,41000,40500,64630
2024-01-11,40300,40300,40950,40300,102380
2024-01-12,40350,40350,40400,39950,56222
2024-01-15,40300,40300,40550,40150,4652
2024-01-16,40250,40250,40350,39900,53483
2024-01-17,40000,40000,40450,39750,85479
2024-01-18,40400,40400,40400,39750,114047
2024-01-19,40500,40500,40500,39650,115163
2024-01-22,40600,40600,40600,40000,62089
2024-01-23,41650,41650,41650,40450,149234
2024-01-24,41200,41200,41500,40900,55483
2024-01-25,41650,41650,41650,40800,69859
2024-01-26,41800,41800,42050,41200,70418
2024-01-29,42650,42650,43200,41550,209580
2024-01-30,44400,44400,45700,42400,431248
2024-01-31,46300,46300,46400,44150,243196
2024-02-01,49700,49700,50000,45650,710954
2024-02-02,50300,50300,51200,48800,468667
2024-02-05,49550,49550,50300,48050,287168
2024-02-06,48950,48950,50500,48750,200353
2024-02-07,52200,52200,52500,49100,359016
2024-02-08,52000,52000,52800,51300,189990
2024-02-13,51000,51000,52700,50700,226232
2024-02-14,49800,49800,51200,49300,122742
2024-02-15,47050,47050,50300,46800,232020
2024-02-16,48700,48700,48850,47000,163749
2024-02-19,51500,51500,51700,48700,229272
2024-02-20,49900,49900,51900,49350,160166
2024-02-21,48650,48650,50600,48350,149678
2024-02-22,48550,48550,49200,47700,168292
2024-02-23,48950,48950,50300,48350,192308
2024-02-26,47050,47050,49150,46350,232765
2024-02-27,45750,45750,47250,45350,256373
2024-02-28,47750,47750,49250,45150,228054
2024-02-29,48050,48050,49000,47350,312266
2024-03-04,49050,49050,50300,48450,206333
2024-03-05,49100,49100,50600,48500,146714
2024-03-06,48750,48750,49700,48600,86356
2024-03-07,48850,48850,49450,48450,99649
2024-03-08,48700,48700,49450,48200,120545
2024-03-11,48050,48050,48900,47800,94007
2024-03-12,46850,46850,48700,46850,121597
2024-03-13,46850,46850,47300,46600,86001
2024-03-14,49750,49750,50300,47000,311063
2024-03-15,49400,49400,50700,49400,330182
2024-03-18,49100,49100,50300,48650,102603
2024-03-19,49500,49500,50900,48750,218734
2024-03-20,50900,50900,51900,50000,215740
2024-03-21,51700,51700,51800,50500,196114
2024-03-22,50200,50200,52400,50200,153743
2024-03-25,49800,49800,50400,49300,72860
2024-03-26,50300,50300,50900,49950,105075
2024-03-27,49650,49650,50500,49300,97205
2024-03-28,48500,48500,49600,48150,192450
2024-03-29,48250,48250,49200,48250,84607
2024-04-01,47800,47800,48800,47500,72080
2024-04-02,47850,47850,48200,46650,139880
2024-04-03,48100,48100,49700,47950,183410
2024-04-04,47900,47900,48800,47250,127907
2024-04-05,50500,50500,51300,47400,306513
2024-04-08,50800,50800,51700,50200,154212
2024-04-09,48200,48200,51300,48200,168115
2024-04-11,48450,48450,49500,47650,314969
2024-04-12,43700,43700,48700,43700,558738
2024-04-15,44700,44700,45800,43750,301260
2024-04-16,43550,43550,44650,43550,162739
2024-04-17,42350,42350,43750,42300,179023
2024-04-18,42300,42300,42900,41800,192100
